customer_id,segment,total_txn_count,avg_txn_amount,avg_balance,credit_score,has_loan,months_active,fail_rate
CUST007170,Active,8,51152.988750000004,36538.045,436,0,7,0.0
CUST007171,Regular,7,6297.884285714286,36421.28714285714,691,1,7,0.0
CUST007172,Active,6,40655.458333333336,64077.855,507,0,6,0.16666666666666666
CUST007173,Active,5,23118.985999999997,121197.21800000002,486,1,4,0.2
CUST007174,Active,6,47494.65,230784.47833333336,353,0,6,0.16666666666666666
CUST007175,Premium,9,22836.93666666667,178132.41777777777,547,1,9,0.0
CUST007176,Active,7,79026.3857142857,76967.36,694,1,6,0.14285714285714285
CUST007177,Regular,8,5003.422500000001,43330.8925,392,1,6,0.0
CUST007178,Regular,7,1584.8585714285714,84453.46428571429,855,0,7,0.0
CUST007179,Active,8,8421.515,181155.91,546,0,8,0.0
CUST007180,Active,7,164286.35000000003,66217.71285714286,457,0,7,0.0
CUST007181,Premium,9,21759.83,130626.18777777777,628,1,7,0.1111111111111111
CUST007182,Active,4,33704.755,52608.2675,345,1,4,0.0
CUST007183,Active,7,1971.0357142857142,289912.34857142856,621,0,7,0.0
CUST007184,Premium,8,25906.7925,95869.545,533,0,7,0.0
CUST007185,Regular,5,8723.32,47683.426,376,0,3,0.0
CUST007186,Active,4,23180.019999999997,211845.2475,544,0,4,0.0
CUST007187,Regular,3,136108.61666666667,23010.053333333333,435,1,3,0.0
CUST007188,Dormant,4,3328.1799999999994,29115.105,374,1,4,0.0
CUST007189,Active,8,112933.12,60022.54,588,1,8,0.0
CUST007190,Active,7,31578.570000000003,50623.148571428566,327,1,7,0.0
CUST007191,Active,9,21760.215555555555,81269.41111111111,863,0,8,0.0
CUST007192,Premium,9,8248.736666666668,115727.74555555555,407,0,9,0.1111111111111111
CUST007193,Regular,5,22688.275999999998,13074.869999999999,780,0,5,0.0
CUST007194,Active,7,45427.479999999996,48484.549999999996,470,0,7,0.0
CUST007195,Active,8,13411.87875,56224.0325,744,0,8,0.0
CUST007196,Active,6,25363.38333333333,62428.59333333333,606,0,6,0.0
CUST007197,Active,10,7998.683999999999,78897.47099999999,502,0,9,0.0
CUST007198,Premium,10,16082.372999999998,129520.20499999999,761,1,8,0.0
CUST007199,Regular,5,164691.236,14785.178,609,0,5,0.0
CUST007200,Dormant,4,3288.8575,28060.872499999998,795,1,4,0.0
CUST007201,Regular,2,13125.275,56314.365,505,1,2,0.0
CUST007202,Regular,6,170094.475,29149.176666666666,409,0,6,0.0
CUST007203,Active,10,18932.19,27245.905,746,0,9,0.1
CUST007204,Premium,10,22739.913999999997,95674.74100000001,829,0,10,0.2
CUST007205,Active,4,71202.4425,196256.13,880,0,4,0.0
CUST007206,Active,11,3422.440909090909,107562.58181818183,628,0,11,0.0
CUST007207,Active,8,7448.73625,121654.20375,445,1,7,0.25
CUST007208,Active,10,12405.353,67267.59199999999,604,1,10,0.1
CUST007209,Active,8,199639.3025,80546.48874999999,378,0,8,0.0
CUST007210,Active,10,6086.3150000000005,67525.628,503,0,10,0.1
CUST007211,Active,6,8685.383333333333,115339.71,499,0,5,0.0
CUST007212,Active,10,25341.985999999997,45797.613,370,0,10,0.1
CUST007213,Active,6,30952.11,79340.42333333332,535,0,5,0.0
CUST007214,Premium,12,69071.06999999999,80472.24083333333,534,0,9,0.0
CUST007215,Active,9,39030.641111111116,45319.40555555555,578,0,8,0.1111111111111111
CUST007216,Active,7,4494.150000000001,94100.52285714286,860,1,7,0.0
CUST007217,Premium,13,39269.17538461539,81542.32307692307,801,0,12,0.0
CUST007218,Regular,4,14408.1375,30949.122499999998,478,1,4,0.0
CUST007219,Active,6,33838.41166666667,61252.965000000004,897,0,6,0.16666666666666666
CUST007220,Regular,4,133677.46,19915.739999999998,457,1,4,0.0
CUST007221,Active,9,2728.121111111111,76575.1288888889,368,0,9,0.1111111111111111
CUST007222,Regular,4,3535.7075,220758.30250000002,483,0,4,0.0
CUST007223,Active,10,10835.346000000001,30332.566,636,0,10,0.0
CUST007224,Premium,11,70215.96,175864.07454545455,733,1,10,0.09090909090909091
CUST007225,Regular,7,7782.524285714287,49540.75285714286,471,0,6,0.0
CUST007226,Regular,6,5025.9366666666665,74617.29,413,0,5,0.0
CUST007227,Regular,6,15648.743333333334,32023.63666666667,560,0,6,0.0
CUST007228,Regular,9,1714.9166666666667,38036.41333333333,878,1,8,0.0
CUST007229,Premium,9,48095.013333333336,294471.32666666666,456,0,9,0.2222222222222222
CUST007230,Active,6,50017.34333333333,146643.94833333333,321,1,6,0.0
CUST007231,Premium,7,57914.06285714286,97235.94142857144,856,0,7,0.14285714285714285
CUST007232,Active,7,68566.66285714286,42327.86714285715,648,0,7,0.0
CUST007233,Regular,6,6650.578333333334,40433.454999999994,345,0,6,0.0
CUST007234,Active,7,13571.932857142858,84047.7342857143,652,0,6,0.0
CUST007235,Regular,8,21794.08125,23507.94,774,1,8,0.125
CUST007236,Active,17,42999.65,40358.70117647059,387,0,17,0.0
CUST007237,Active,8,6419.974999999999,111040.9675,505,1,8,0.0
CUST007238,Active,5,28744.420000000002,67951.31000000001,776,0,5,0.0
CUST007239,Premium,8,171312.9525,102077.85875,809,0,8,0.0
CUST007240,Active,11,9119.205454545454,42859.18363636363,340,1,8,0.0
CUST007241,Premium,10,28377.68,95625.688,739,0,10,0.0
CUST007242,Active,8,93750.51375,42648.401249999995,683,0,8,0.125
CUST007243,Active,8,33835.255,39017.253749999996,675,1,6,0.0
CUST007244,Active,5,30305.129999999997,175168.706,455,1,5,0.2
CUST007245,Regular,4,5376.1625,126678.9475,673,1,4,0.0
CUST007246,Premium,10,58184.003000000004,62997.907999999996,883,0,10,0.0
CUST007247,Regular,5,1538.248,58294.436,400,0,5,0.0
CUST007248,Dormant,5,3272.8740000000003,26142.744,628,1,5,0.0
CUST007249,Regular,7,3986.2557142857145,45976.491428571426,585,0,6,0.0
CUST007250,Regular,6,19497.168333333335,14353.848333333333,825,1,6,0.0
CUST007251,Regular,6,5714.741666666666,79621.04666666668,485,0,6,0.3333333333333333
CUST007252,Regular,4,2713.7525,75329.0125,465,0,4,0.0
CUST007253,Active,5,6093.232000000001,105912.01600000002,343,0,5,0.0
CUST007254,Regular,6,4031.9683333333337,78700.45166666668,774,0,6,0.0
CUST007255,Premium,7,49233.09285714286,106313.13285714285,506,0,7,0.14285714285714285
CUST007256,Active,1,212668.05,58418.82,728,1,1,0.0
CUST007257,Active,9,6545.823333333334,66241.90888888888,718,1,7,0.0
CUST007258,Regular,5,1441.852,155958.76,678,0,5,0.2
CUST007259,Active,7,54916.618571428575,31364.202857142856,521,0,7,0.14285714285714285
CUST007260,Regular,1,1094.27,135633.34,764,1,1,0.0
CUST007261,Active,6,77839.965,171938.0116666667,610,0,6,0.16666666666666666
CUST007262,Regular,6,67457.41333333333,29672.983333333334,874,0,6,0.0
CUST007263,Dormant,5,5869.464,22158.756,543,0,4,0.0
CUST007264,Regular,8,4096.64875,81399.04375,767,0,7,0.0
CUST007265,Dormant,6,3753.8849999999998,43837.670000000006,869,0,6,0.0
CUST007266,Premium,13,49756.330769230764,88762.41076923077,311,0,10,0.0
CUST007267,Regular,4,2380.2275,100553.77,659,1,4,0.0
CUST007268,Active,4,24624.475,89165.535,435,1,4,0.0
CUST007269,Active,6,35813.573333333334,54326.91333333333,451,1,6,0.16666666666666666
CUST007270,Active,10,2241.059,91463.934,631,1,9,0.0
CUST007271,Active,6,67067.09000000001,97471.75166666666,590,1,6,0.0
CUST007272,Regular,4,796.425,158528.1925,399,1,4,0.0
CUST007273,Active,7,58244.25,55015.01714285714,329,0,7,0.0
CUST007274,Active,2,77397.54,75199.31999999999,413,0,2,0.0
CUST007275,Regular,5,3180.4300000000003,133770.132,650,0,5,0.2
CUST007276,Dormant,5,686.874,32569.266000000003,663,0,5,0.0
CUST007277,Active,7,37122.00142857143,55175.544285714284,639,0,7,0.14285714285714285
CUST007278,Regular,6,11938.546666666667,39955.82166666666,832,0,6,0.0
CUST007279,Active,5,7696.2,150017.852,812,0,4,0.0
CUST007280,Active,9,1635.158888888889,67009.75777777779,621,0,9,0.1111111111111111
CUST007281,Active,7,17483.154285714285,65138.64142857143,383,1,7,0.2857142857142857
CUST007282,Active,7,50692.32,41441.50714285714,521,0,6,0.0
CUST007283,Active,7,11454.300000000001,171749.19142857144,448,0,7,0.14285714285714285
CUST007284,Regular,5,1931.018,56308.926,644,1,5,0.2
CUST007285,Regular,7,3171.5699999999997,71643.11142857143,564,0,7,0.0
CUST007286,Active,10,12690.65,35815.815,511,0,9,0.0
CUST007287,Regular,5,9834.117999999999,28519.608,853,1,5,0.0
CUST007288,Active,10,1466.1979999999999,72771.594,400,0,9,0.0
CUST007289,Active,5,53471.198,120458.78,548,1,5,0.2
CUST007290,Active,5,110006.772,52088.134,474,1,5,0.0
CUST007291,Active,5,110985.09599999999,60140.474,858,1,5,0.0
CUST007292,Premium,9,13373.109999999999,94123.66333333333,596,0,7,0.0
CUST007293,Active,7,20873.695714285714,158273.84857142856,782,0,6,0.0
CUST007294,Premium,11,26591.328181818182,198602.52181818185,778,0,10,0.0
CUST007295,Regular,2,1659.3649999999998,149034.77,751,0,2,0.0
CUST007296,Active,8,40330.99375,43176.6775,710,1,7,0.0
CUST007297,Regular,5,2735.984,90306.56599999999,606,0,5,0.0
CUST007298,Dormant,3,4415.7733333333335,27647.77333333333,822,0,3,0.6666666666666666
CUST007299,Regular,2,1698.285,82444.11,674,0,2,0.0
CUST007301,Dormant,4,1914.62,46923.5825,859,1,4,0.5
CUST007302,Regular,6,11477.328333333333,44502.875,447,0,5,0.0
CUST007303,Premium,9,55978.60888888889,112303.09666666666,602,0,8,0.0
CUST007304,Active,9,2115.7211111111114,69563.99888888889,406,0,9,0.0
CUST007305,Dormant,5,1837.4099999999999,25601.248,533,1,5,0.0
CUST007306,Regular,7,15026.137142857142,27235.00857142857,736,1,7,0.14285714285714285
CUST007307,Regular,4,1056.0775,61976.935000000005,540,1,4,0.0
CUST007308,Active,8,14679.02,134525.185,661,0,8,0.125
CUST007309,Active,7,3170.9014285714284,212326.9585714286,781,1,6,0.14285714285714285
CUST007310,Active,6,9990.091666666667,95979.34999999999,895,1,6,0.0
CUST007311,Active,7,8548.298571428571,76873.2757142857,375,0,7,0.0
CUST007312,Active,6,8609.171666666667,129188.57666666666,534,1,6,0.16666666666666666
CUST007313,Premium,7,35936.98428571429,143675.7157142857,684,1,7,0.14285714285714285
CUST007314,Active,10,1591.232,87149.647,301,1,9,0.1
CUST007315,Regular,5,40503.41,45480.628000000004,685,1,5,0.0
CUST007316,Active,5,22434.282,88975.09,371,0,5,0.2
CUST007317,Premium,10,73531.981,60159.674,515,0,9,0.1
CUST007318,Active,8,26744.872499999998,41630.53125,650,0,7,0.125
CUST007319,Regular,5,3461.178,64767.884,795,0,5,0.0
CUST007320,Regular,4,14622.359999999999,27027.670000000002,525,0,4,0.0
CUST007321,Dormant,3,4745.6466666666665,14597.346666666665,541,1,3,0.0
CUST007322,Active,7,16376.102857142856,72005.67857142857,626,0,7,0.0
CUST007323,Regular,7,4497.634285714286,74387.04714285715,530,1,7,0.0
CUST007324,Regular,5,8089.368,73292.16,816,1,5,0.0
CUST007325,Active,9,5059.294444444445,82836.95333333332,610,0,8,0.1111111111111111
CUST007326,Active,8,11471.4325,65768.6875,416,0,8,0.125
CUST007327,Regular,3,49189.42333333333,17915.253333333334,592,0,3,0.3333333333333333
CUST007328,Regular,2,2029.33,128887.53,813,0,2,0.0
CUST007329,Active,6,33450.31333333333,171415.74333333332,453,0,5,0.0
CUST007330,Regular,4,34242.3275,23149.685,443,0,4,0.0
CUST007331,Regular,6,4550.546666666666,62737.638333333336,823,1,6,0.0
CUST007332,Dormant,6,3687.97,24787.398333333334,464,0,6,0.0
CUST007333,Premium,10,9637.578,129917.61799999999,415,0,8,0.0
CUST007334,Active,10,65496.149,33016.4,369,0,8,0.0
CUST007335,Active,10,28989.48,44236.7,786,1,9,0.0
CUST007336,Regular,5,1720.4279999999999,117089.192,661,0,5,0.0
CUST007337,Active,10,6259.352,49899.840000000004,321,0,10,0.1
CUST007338,Premium,11,20785.872727272726,111806.80090909092,713,0,10,0.09090909090909091
CUST007339,Regular,6,7040.313333333333,24416.645,697,0,6,0.0
CUST007340,Active,7,98169.46857142857,87020.14142857143,644,1,6,0.14285714285714285
CUST007341,Regular,3,36091.39333333333,21574.38,335,1,3,0.0
CUST007342,Active,5,13803.87,234732.786,887,0,5,0.0
CUST007343,Active,9,2409.8644444444444,65449.32777777777,357,0,9,0.1111111111111111
CUST007344,Active,6,22147.998333333333,322566.4683333333,533,0,6,0.0
CUST007345,Active,8,4472.6125,172712.11625,345,0,7,0.0
CUST007346,Active,5,11598.957999999999,346447.644,307,1,5,0.0
CUST007347,Regular,9,4682.316666666667,49336.24222222223,545,0,8,0.0
CUST007348,Regular,7,19926.072857142855,47901.229999999996,380,1,7,0.0
CUST007349,Regular,5,1464.982,124278.46,674,0,5,0.0
CUST007350,Premium,13,32920.903076923074,59156.50923076923,680,0,12,0.15384615384615385
CUST007351,Regular,8,16399.30875,44392.86125,434,0,6,0.125
CUST007352,Regular,6,10534.988333333333,26510.083333333332,697,0,5,0.16666666666666666
CUST007353,Active,11,68515.60272727272,44829.04090909091,594,0,11,0.0
CUST007354,Regular,5,2993.512,123702.954,809,0,5,0.2
CUST007355,Regular,4,6150.7725,85482.57,431,0,4,0.0
CUST007356,Dormant,4,1830.7749999999999,36340.682499999995,899,0,4,0.0
CUST007357,Premium,9,8584.975555555555,131773.43333333332,572,1,9,0.1111111111111111
CUST007358,Active,7,14590.252857142857,108278.39714285715,513,0,6,0.42857142857142855
CUST007359,Regular,4,11327.83,54787.365,661,0,4,0.25
CUST007360,Regular,6,51053.368333333325,46917.488333333335,484,0,6,0.0
CUST007361,Regular,7,2054.0657142857144,35546.40714285714,623,0,7,0.0
CUST007362,Regular,6,5780.951666666667,163007.77,596,1,6,0.3333333333333333
CUST007363,Regular,3,147944.77666666667,33202.17333333333,452,1,3,0.3333333333333333
CUST007364,Regular,8,4772.41375,38935.31,488,0,7,0.0
CUST007365,Regular,5,1793.054,97336.058,494,0,5,0.0
CUST007366,Premium,10,120897.124,100745.398,337,0,9,0.1
CUST007367,Regular,5,272354.348,27157.386,881,0,5,0.0
CUST007368,Regular,5,4653.9839999999995,77364.688,898,0,5,0.0
CUST007369,Active,7,39168.87714285714,53264.09142857143,850,0,6,0.14285714285714285
CUST007370,Active,7,21985.807142857142,63232.94571428571,408,0,7,0.14285714285714285
CUST007371,Regular,10,5465.04,46588.700999999994,882,0,9,0.3
CUST007372,Premium,8,42625.88625,158468.4925,334,0,7,0.0
CUST007373,Active,7,6059.028571428571,301702.04571428575,679,0,7,0.0
CUST007374,Regular,5,1838.8079999999998,54316.49199999999,822,1,5,0.4
CUST007375,Active,7,212860.44571428568,71814.24285714286,353,1,6,0.0
CUST007376,Active,7,54742.74428571429,81065.83428571429,638,0,6,0.0
CUST007377,Premium,7,35042.18,166929.2285714286,465,0,7,0.0
CUST007378,Active,12,13731.154999999999,55688.174999999996,375,0,12,0.08333333333333333
CUST007379,Active,9,51605.19222222222,35736.497777777775,633,0,8,0.0
CUST007380,Active,6,9890.903333333334,150472.56166666668,837,0,6,0.0
CUST007381,Premium,11,209839.33636363634,101702.05272727273,775,0,10,0.0
CUST007382,Active,4,7032.9025,92153.785,315,1,4,0.0
CUST007383,Dormant,4,1384.275,38590.295,811,0,4,0.0
CUST007384,Active,6,70903.74166666667,59232.64666666667,372,1,6,0.16666666666666666
CUST007385,Regular,2,1231.19,51344.969999999994,821,1,2,0.0
CUST007386,Active,11,25184.12,36617.384545454544,752,0,10,0.0
CUST007387,Active,5,30377.048,87055.34400000001,836,1,5,0.0
CUST007388,Regular,6,9716.105,24222.92333333333,869,0,6,0.16666666666666666
CUST007389,Regular,5,17265.106,52419.014,770,1,4,0.0
CUST007390,Premium,7,24300.302857142855,184765.04714285716,527,1,7,0.0
CUST007391,Regular,5,1892.0819999999999,239953.62000000002,802,0,5,0.0
CUST007392,Premium,9,15891.620000000003,94624.03888888888,686,0,9,0.0
CUST007393,Active,7,6386.261428571429,163271.72142857144,490,0,6,0.14285714285714285
CUST007394,Premium,13,10979.882307692307,128355.52153846154,338,0,12,0.07692307692307693
CUST007395,Active,8,123819.99875,40424.825,716,1,8,0.0
CUST007396,Regular,3,99897.90000000001,23672.796666666665,608,0,3,0.0
CUST007397,Regular,8,20307.12,48711.83375,570,0,8,0.0
CUST007398,Active,11,15599.517272727273,42010.02272727273,613,0,11,0.09090909090909091
CUST007399,Active,6,41654.40333333333,96674.29999999999,770,0,6,0.0
CUST007400,Active,8,7385.735,69422.35625,830,1,8,0.0
CUST007401,Premium,12,18326.9275,217108.64333333334,670,1,12,0.08333333333333333
CUST007402,Regular,5,7552.981999999999,75467.34,553,0,5,0.0
CUST007403,Premium,9,40583.29000000001,127033.02555555555,886,0,9,0.0
CUST007404,Active,7,16884.222857142857,89924.50142857143,745,1,7,0.14285714285714285
CUST007405,Premium,9,12197.454444444444,198789.7511111111,854,0,8,0.0
CUST007406,Regular,8,3655.78625,81188.6825,711,1,7,0.0
CUST007407,Premium,10,20567.725,137825.177,895,0,10,0.1
CUST007408,Active,13,1846.5453846153846,63927.29,365,0,11,0.07692307692307693
CUST007409,Active,11,1829.222727272727,51987.57181818182,666,0,11,0.0
CUST007410,Active,7,104452.64285714286,21292.617142857143,505,0,7,0.0
CUST007411,Regular,8,4680.75375,58942.1075,555,1,8,0.0
CUST007412,Dormant,6,3432.225,30577.50833333333,812,0,6,0.0
CUST007413,Dormant,6,5727.361666666667,35846.21666666667,863,0,5,0.0
CUST007414,Regular,8,4984.88,48885.05125,374,0,8,0.0
CUST007415,Premium,10,10614.012999999999,128745.571,643,0,10,0.0
CUST007416,Dormant,4,4964.755,23081.357500000002,384,1,4,0.25
CUST007417,Regular,6,1954.2633333333333,51744.658333333326,698,0,5,0.0
CUST007418,Active,8,5038.055,94959.00375,665,0,8,0.0
CUST007419,Regular,6,11190.230000000001,71371.80833333333,453,1,6,0.0
CUST007420,Active,10,29037.910000000003,34372.941999999995,342,0,10,0.3
CUST007421,Premium,9,28882.23555555556,52233.39444444444,865,1,8,0.0
CUST007422,Active,9,43529.641111111116,16510.533333333333,594,0,8,0.0
CUST007423,Dormant,5,697.9060000000001,27821.8,802,0,4,0.2
CUST007424,Regular,6,62879.223333333335,20581.073333333334,870,1,6,0.0
CUST007425,Regular,7,3341.434285714286,19479.652857142857,410,1,7,0.0
CUST007426,Active,7,28722.432857142856,50004.375714285714,742,0,7,0.14285714285714285
CUST007427,Premium,9,74753.84000000001,114507.7911111111,351,0,8,0.0
CUST007428,Regular,5,2868.654,65228.99399999999,681,0,3,0.2
CUST007429,Regular,5,19593.144,25187.014000000003,626,0,5,0.0
CUST007430,Regular,5,1806.8100000000002,84390.026,382,0,5,0.0
CUST007431,Active,9,16454.917777777777,74078.28555555556,622,0,9,0.0
CUST007432,Regular,6,4754.0183333333325,55670.261666666665,576,0,6,0.3333333333333333
CUST007433,Regular,7,5804.528571428571,37777.66571428572,853,0,6,0.0
CUST007434,Regular,5,7197.476,47112.85400000001,496,0,4,0.0
CUST007435,Active,5,6157.548,143331.756,385,0,5,0.2
CUST007436,Premium,8,31957.596250000002,154304.99625,645,0,8,0.0
CUST007437,Regular,6,48451.07333333334,38752.97833333333,477,1,6,0.0
CUST007438,Premium,9,40247.12333333334,67981.00777777779,515,0,9,0.0
CUST007439,Dormant,6,1419.4283333333333,49385.935000000005,807,0,6,0.16666666666666666
CUST007440,Regular,6,2849.726666666667,269833.35833333334,600,0,6,0.16666666666666666
CUST007441,Active,7,5182.851428571428,124275.61857142857,579,0,7,0.0
CUST007442,Dormant,4,1715.6425,34033.21,622,0,4,0.25
CUST007443,Dormant,6,2850.5316666666663,43547.25666666666,422,1,6,0.16666666666666666
CUST007444,Regular,5,2395.738,234667.266,463,1,5,0.2
CUST007445,Premium,14,46181.904285714285,65690.64571428571,718,0,12,0.07142857142857142
CUST007446,Regular,7,4847.845714285714,60823.67,332,1,7,0.0
CUST007447,Active,5,6233.432,193166.43000000002,420,0,5,0.0
CUST007448,Premium,9,25506.53,123947.08333333333,551,1,8,0.1111111111111111
CUST007449,Active,7,226891.39285714287,83417.98285714285,699,0,7,0.0
CUST007450,Active,4,68304.785,67150.15,468,0,4,0.5
CUST007451,Regular,6,77564.03666666667,42517.816666666666,818,0,6,0.16666666666666666
CUST007452,Active,9,67669.23333333334,40814.90666666667,621,0,9,0.1111111111111111
CUST007453,Active,7,66029.90285714286,25259.06142857143,675,0,7,0.0
CUST007454,Active,10,2388.8039999999996,139181.83,493,0,10,0.0
CUST007455,Active,5,39138.41,60107.264,726,1,5,0.0
CUST007456,Active,8,6075.53125,185010.965,396,0,8,0.125
CUST007457,Active,10,54865.911,42127.602,461,0,8,0.0
CUST007458,Active,7,8813.801428571427,62580.93,369,0,7,0.0
CUST007459,Regular,3,32462.253333333338,44853.986666666664,452,0,3,0.0
CUST007460,Regular,8,3581.415,72160.0025,802,0,7,0.0
CUST007461,Regular,4,30292.2675,31056.3975,766,1,4,0.0
CUST007462,Active,6,27440.543333333335,53386.78333333333,461,0,6,0.0
CUST007463,Regular,6,17301.101666666666,83638.81833333333,351,1,6,0.3333333333333333
CUST007464,Active,6,15070.356666666667,350220.8233333333,740,1,6,0.0
CUST007465,Dormant,3,3856.536666666667,48203.950000000004,594,0,3,0.0
CUST007466,Active,12,48041.66916666667,40860.81333333333,897,0,11,0.08333333333333333
CUST007467,Regular,4,178240.9875,26321.8,763,1,4,0.0
CUST007468,Active,9,11080.563333333334,34911.07,434,1,9,0.1111111111111111
CUST007469,Premium,9,7624.924444444444,110955.14777777778,478,1,8,0.0
CUST007470,Regular,2,2980.365,71306.11,545,0,2,0.0
CUST007471,Active,9,3792.3811111111113,392963.62,524,0,9,0.2222222222222222
CUST007472,Regular,3,3543.9533333333334,80741.01666666666,723,0,3,0.3333333333333333
CUST007473,Regular,7,19795.71142857143,17782.170000000002,484,0,5,0.0
CUST007474,Dormant,4,3371.13,51107.3875,815,1,4,0.25
CUST007475,Premium,14,6901.922142857143,216124.20142857142,656,1,13,0.07142857142857142
CUST007476,Regular,7,2774.3385714285714,66923.97714285714,478,0,6,0.0
CUST007477,Active,5,13953.894,134672.272,625,0,5,0.0
CUST007478,Active,11,6163.53090909091,82249.79454545454,459,1,11,0.0
CUST007479,Regular,5,7645.202,57224.585999999996,771,0,5,0.0
CUST007480,Active,6,12355.428333333335,118449.54333333333,739,0,6,0.0
CUST007481,Active,7,35620.30285714286,67098.60285714285,381,0,7,0.0
CUST007482,Active,9,15587.914444444443,82495.21888888889,563,0,8,0.0
CUST007483,Regular,6,10122.715,44424.28666666666,321,0,6,0.0
CUST007484,Regular,4,6753.8775,44661.552500000005,642,1,4,0.0
CUST007485,Active,9,18604.37888888889,82016.51777777779,397,0,9,0.2222222222222222
CUST007486,Premium,9,23532.406666666666,99662.5388888889,435,1,8,0.0
CUST007487,Dormant,2,1650.02,25055.535,420,0,2,0.0
CUST007488,Dormant,3,1288.7733333333333,26216.156666666666,691,0,3,0.0
CUST007489,Premium,9,26194.193333333333,63616.049999999996,653,0,9,0.0
CUST007490,Active,9,2495.6388888888887,108194.01444444444,598,0,9,0.0
CUST007491,Active,9,9269.126666666667,64139.26666666667,803,1,9,0.0
CUST007492,Active,7,59525.16285714286,56320.03142857143,567,0,7,0.0
CUST007493,Regular,1,75.2,146762.2,491,0,1,0.0
CUST007494,Active,6,24028.206666666665,125372.34833333333,385,1,6,0.0
CUST007495,Regular,7,8657.554285714286,30657.50142857143,842,1,7,0.0
CUST007496,Active,5,13352.279999999999,267667.85,397,0,5,0.0
CUST007497,Regular,3,4816.59,278707.38333333336,666,0,3,0.0
CUST007498,Dormant,6,4148.06,50242.535,794,0,6,0.0
CUST007499,Premium,10,57270.219999999994,110779.53900000002,661,0,10,0.0
CUST007500,Active,8,23597.879999999997,33545.856250000004,698,1,8,0.0
CUST007501,Active,12,17175.820833333335,29504.867499999997,654,0,12,0.08333333333333333
CUST007502,Premium,12,33130.855,128386.62833333334,878,0,12,0.0
CUST007503,Active,5,29743.794,104137.53800000002,401,0,5,0.0
CUST007504,Active,9,5333.462222222222,76819.25222222222,642,1,8,0.0
CUST007505,Dormant,4,970.1175000000001,38024.0325,824,0,4,0.0
CUST007506,Active,4,72290.8425,126531.68,772,0,4,0.25
CUST007507,Active,8,42239.293750000004,38388.119999999995,359,0,8,0.0
CUST007508,Active,8,2185.705,124376.8025,528,0,7,0.125
CUST007509,Active,9,8643.646666666667,70333.89777777778,313,0,8,0.1111111111111111
CUST007510,Regular,6,54290.331666666665,33877.5,616,0,6,0.0
CUST007511,Active,6,75681.60666666667,240958.32499999998,549,0,6,0.0
CUST007512,Dormant,6,3380.9366666666665,30505.508333333335,780,0,6,0.16666666666666666
CUST007513,Regular,9,2747.394444444444,36025.15777777778,637,0,8,0.0
CUST007514,Regular,5,7851.674000000001,18075.992,835,0,5,0.0
CUST007515,Active,5,103709.72,66232.604,463,1,5,0.0
CUST007516,Regular,8,4885.1,85960.235,361,0,8,0.0
CUST007517,Dormant,6,2070.545,49876.475,443,1,5,0.16666666666666666
CUST007518,Regular,8,3484.0562499999996,76397.815,399,1,7,0.0
CUST007519,Active,7,22982.464285714286,96231.11142857143,670,0,7,0.0
CUST007520,Active,4,55885.6175,104312.4825,735,0,4,0.0
CUST007521,Dormant,2,475.48,27252.89,546,1,1,0.0
CUST007522,Premium,12,35204.82916666667,54190.29666666667,384,0,12,0.0
CUST007523,Regular,9,4396.922222222222,41525.39444444444,511,0,8,0.0
CUST007524,Active,9,21224.274444444443,75916.13,537,0,8,0.1111111111111111
CUST007525,Dormant,1,113.38,20924.29,567,0,1,0.0
CUST007526,Active,10,1368.199,56797.509999999995,697,1,10,0.0
CUST007527,Active,9,3453.1366666666668,84118.12444444445,830,0,9,0.1111111111111111
CUST007528,Active,10,2503.697,119559.834,478,0,10,0.1
CUST007529,Active,5,17966.8,142731.512,373,0,5,0.0
CUST007530,Active,10,12534.151999999998,76195.474,671,0,9,0.1
CUST007531,Active,8,3040.76625,131377.5925,483,1,8,0.125
CUST007532,Premium,10,10655.961,133938.149,600,0,8,0.1
CUST007533,Active,9,2171.412222222222,69193.82333333333,511,0,9,0.0
CUST007534,Regular,7,5074.838571428571,71877.60714285714,509,0,7,0.0
CUST007535,Active,9,4378.106666666667,73095.18333333333,658,1,8,0.0
CUST007536,Regular,5,2621.2,66611.912,506,0,5,0.2
CUST007537,Dormant,5,4949.4220000000005,47687.082,623,0,5,0.0
CUST007538,Active,5,53347.757999999994,69164.05399999999,656,1,5,0.0
CUST007539,Regular,5,2716.87,132407.372,389,0,5,0.0
CUST007540,Premium,9,40787.124444444446,189446.38555555555,701,1,9,0.0
CUST007541,Regular,6,8223.131666666666,51419.57166666666,681,0,5,0.0
CUST007542,Regular,4,20376.025,28748.18,516,0,4,0.25
CUST007543,Regular,5,2612.5159999999996,134764.196,677,0,4,0.0
CUST007544,Active,8,18914.74875,115667.975,386,0,7,0.0
CUST007545,Premium,9,78675.28111111111,72136.10666666666,464,1,9,0.1111111111111111
CUST007546,Regular,5,3815.886,116402.004,564,1,5,0.0
CUST007547,Regular,4,311262.8275,25671.5425,361,0,4,0.0
CUST007548,Active,8,21763.14,92440.4275,702,0,7,0.0
CUST007549,Premium,9,75589.80555555556,71867.02666666667,709,0,9,0.0
CUST007550,Premium,13,21977.94230769231,96085.35384615386,610,0,11,0.15384615384615385
CUST007551,Regular,3,4066.81,79026.16333333333,779,0,3,0.0
CUST007552,Active,9,34003.66111111111,27484.612222222222,836,0,8,0.0
